ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,rival,resultado,fecha,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,pass_cut_back,pass_inswinging,shot_follows_dribble,shot_one_on_one,clearance_other,block_save_block,dribble_no_touch,pass_miscommunication
,,,,,,,,,,,,,,,3.482576,,,,,,,,,,,,,db4a4c17-0dbb-4165-95c0-6532ed195c45,2307,,,"[63.9, 75.6]",3869151,47,,,,,-0.06630889,,Right Foot,,,"[89.5, 73.9]",,Ground Pass,25.656384,,,,Nahuel Molina Lucero,29201.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,75,Argentina,779,"['4286685f-f010-49c9-a04c-b0fd7deed92b', 'd4655804-9007-46cd-ba8b-55e56b435469']",38,,,,,,,,,,,,,,,,,Argentina,779,00:02:38.413,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.561659,,,,,,,,,,,,,008e30b0-e2b7-44e1-9f50-d80aa12d61ab,2314,,,"[86.1, 59.6]",3869151,47,,,,,2.0611439,,Left Foot,,,"[79.0, 72.9]",,Ground Pass,15.076471,,,,Alejandro Darío Gómez,7006.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,75,Argentina,779,['1caee837-11c0-42a0-88f3-847ee496cf44'],49,,,,,,,,,,,,,,,,,Argentina,779,00:02:49.967,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.434169,,,,,,,,,,,,,9469d902-2ac6-475c-bb0c-25e58bee9c51,2331,,,"[91.2, 49.0]",3869151,48,,,,,-1.6765646,,Left Foot,,,"[88.1, 19.8]",,Low Pass,29.364094,,,,Marcos Javier Acuña,19597.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,75,Argentina,779,['9623a852-c1d3-4d06-b335-22f014864658'],1,,,,,,,,,,,,,,,,,Argentina,779,00:03:01.206,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,4.20665,,,,,,,,,,,,,592ca3d0-3e30-4d7d-9337-7eed8b0177c6,2420,,,"[65.8, 51.4]",3869151,49,,,,,0.5797578,,Left Foot,,,"[105.2, 77.2]",,Ground Pass,47.095646,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,77,Argentina,779,['aa2b2c14-ac39-4d89-8ec7-0b12f5cf01c8'],47,,,,,,,,,,,,,,,,,Argentina,779,00:04:47.991,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.997876,,,,,,,,,,,,,12d9f079-6b35-4a93-8852-55738bd66396,2526,,,"[61.2, 61.8]",3869151,51,,,,,-1.9352559,,Left Foot,,,"[54.6, 44.5]",,Ground Pass,18.516209,,,,Enzo Fernandez,38718.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Argentina,779,['30c0a72c-d3e5-4915-88d7-d4116a00255a'],42,,,,,,,,,,,,,,,,,Argentina,779,00:06:42.728,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.750625,,,,,,,,,,,,,71896527-679a-4a0b-accd-f087a9d9d088,2678,,,"[101.3, 73.9]",3869151,55,,,,,1.7921108,,Left Foot,,,"[100.4, 77.9]",,Low Pass,4.1,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,87,Argentina,779,['e411926c-9b4d-4bda-9220-5f0f3c87b946'],27,,,,,,,,,,,,,,,,,Argentina,779,00:10:27.641,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.709691,,,,,,,,,,,,,64dc922e-1e21-4627-8648-2ccc92f91ad9,2718,,,"[77.1, 72.6]",3869151,56,,,,,-0.55629116,,Left Foot,,,"[92.7, 62.9]",,Low Pass,18.369812,,Incomplete,,Julián Álvarez,29560.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,88,Argentina,779,"['6f9f13b4-90b6-4a4c-af97-ce94cc8aa0cd', 'fa0aa038-475b-4084-b061-a247b187626b']",18,,,,,,,,,,,,,,,,,Argentina,779,00:11:18.143,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.993337,,,,,,,,,,,,,915ce6a5-dace-4489-a637-663ba672c385,2948,,,"[31.8, 65.8]",3869151,62,,,,,-2.9528549,,Left Foot,,,"[22.9, 64.1]",,Low Pass,9.060905,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,99,Argentina,779,['603d06b2-8588-47a9-b480-fd77ae3c9275'],50,,,,,,,,,,,,,,,,,Argentina,779,00:17:50.614,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.968055,,,,,,,,,,,,,db575da2-ffb6-44b8-bec4-f274ddfa478a,2961,,,"[29.2, 71.3]",3869151,63,,,,,-0.8474652,,Left Foot,,,"[37.5, 61.9]",,Ground Pass,12.539936,,,,Enzo Fernandez,38718.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,99,Argentina,779,"['c95dbd94-0406-4e6a-ae23-c064620af982', 'e7badc27-f259-44c9-9cd6-c20ee2b348c8']",0,,,,,,,,,,,,,,,,,Argentina,779,00:18:00.489,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.004223,,,,,,,,,,,,,1bf4cb5a-abc5-45c3-99d3-3ed8387c2dd5,2970,,,"[63.0, 52.2]",3869151,63,,,,,2.8345468,,Left Foot,,,"[54.8, 54.8]",,Ground Pass,8.602325,,,,Enzo Fernandez,38718.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,99,Argentina,779,['98e608d1-d307-4dbf-82e0-130fce22b0c7'],6,,,,,,,,,,,,,,,,,Argentina,779,00:18:06.936,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.269911,,,,,,,,,,,,,17b4734f-b033-43ef-9ce2-6a1be58a64d4,3010,,,"[66.3, 38.3]",3869151,63,,,,,2.968032,,Right Foot,,,"[50.9, 41.0]",,Ground Pass,15.634897,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,99,Argentina,779,['aa28d746-3657-4280-8851-b45e160cec6c'],34,,,,,,,,,,,,,,,,,Argentina,779,00:18:34.263,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.736077,,,,,,,,,,,,,6cbac3f0-fa85-4d31-a15c-c3875d07aaf2,3065,,,"[110.3, 8.6]",3869151,64,,,,,2.9250424,,Left Foot,,,"[95.3, 11.9]",,Ground Pass,15.358711,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,100,Argentina,779,['a00a3231-7d73-4c38-bd3d-ddbe4c5624c0'],50,,,,,,,,,,,,,,,,,Argentina,779,00:19:50.964,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.748233,,,,,,,,,,,,,e8da98b5-5532-43e4-b9d2-40d5da478873,3104,,,"[67.5, 20.0]",3869151,65,,,,,-0.50050724,,Left Foot,,,"[85.6, 10.1]",,Ground Pass,20.63056,,,,Marcos Javier Acuña,19597.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,100,Argentina,779,"['1048199b-de4d-47ee-b664-11221be5b7cc', 'ea23d9e2-9c8b-4c5c-ad13-54508dfe9818']",32,,,,,,,,,,,,,,,,,Argentina,779,00:20:32.226,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.730792,,,,,,,,,,,,,7f4f57b2-66c5-4aff-bf6d-cc7118a22361,3191,,,"[45.8, 10.1]",3869151,68,,,,,2.5407374,,Right Foot,,,"[36.9, 16.2]",,Ground Pass,10.78981,,,,Lisandro Martínez,27768.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,104,Argentina,779,['26738608-946d-4dbe-abf9-bf80d01da7ec'],15,,,,,,,,,,,,,,,,,Argentina,779,00:23:15.779,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.722493,,,,,,,,,,,,,260a33af-bf60-49e7-9f3b-07eb7a02a5d1,3208,,,"[39.4, 9.4]",3869151,68,,,,,2.330559,,Left Foot,,,"[31.8, 17.4]",,Ground Pass,11.034492,,,,Alexis Mac Allister,27886.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,104,Argentina,779,['fb7bc875-54c5-4cbf-b563-aed1f5be91dd'],33,,,,,,,,,,,,,,,,,Argentina,779,00:23:33.959,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.97732,,,,,,,,,,,,,104bbbff-d71c-4216-b51c-b665e0c98c5b,3314,,,"[56.7, 66.6]",3869151,72,,,,,1.0617255,,Left Foot,,,"[63.9, 79.5]",,Low Pass,14.773287,,,,Nahuel Molina Lucero,29201.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,109,Argentina,779,['ca67c9b2-ef5e-42da-a9ad-fb75a77f5784'],27,,,,,,,,,,,,,,,,,Argentina,779,00:27:27.281,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.994441,,,,,,,,,,,,,9d3eecf0-7eb5-43d4-9e22-32510e406b25,3471,,,"[73.2, 50.1]",3869151,77,,,,,-1.1071488,,Left Foot,,,"[80.2, 36.1]",,Ground Pass,15.652476,,,,Alexis Mac Allister,27886.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,122,Argentina,779,['ee4965ad-738a-4fbd-b2c2-4b15f1dec18a'],11,,,,,,,,,,,,,,,,,Argentina,779,00:32:11.496,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.293062,,,,,,,,,,,,,18b0fdda-6407-4855-a185-e89e131ca9d9,3515,,,"[91.9, 69.0]",3869151,77,,,,,-1.9306515,,Left Foot,,,"[88.1, 58.9]",,Ground Pass,10.7912,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,125,Argentina,779,['d4886b74-e7be-4a1e-b1d4-a1a2d557acec'],56,,,,,,,,,,,,,,,,,Argentina,779,00:32:56.479,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.373351,,,,,,,,,,,,,d8e5af3c-d70c-49a2-97da-5885da1035ed,3520,,,"[86.5, 52.8]",3869151,78,,,,,-1.1021404,,Left Foot,,,"[98.6, 28.9]",,Ground Pass,26.788431,,Incomplete,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,125,Argentina,779,"['e4e14002-644b-4cf5-9506-b6ee4874b097', 'efbe64da-f5e8-4458-adc1-02d540a8badd']",0,,,,,,,,,,,,,,,,,Argentina,779,00:33:00.352,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.769359,,,,,,,,,,,,,02622024-4365-49ac-818b-e6141d468933,3545,,,"[80.4, 23.4]",3869151,78,,,,,1.6220335,,Left Foot,,,"[79.6, 39.0]",,Ground Pass,15.6205,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,"['d2763e03-1555-4381-adb2-d3666cdb2917', 'd7f46775-8b22-436a-9a18-feff02e90385']",14,,,,,,,,,,,,,,,,,Argentina,779,00:33:14.954,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.493016,,,,,,,,,,,,,d4dc75ee-78ea-413e-a5c5-ef843318b213,3551,,,"[97.4, 34.3]",3869151,78,,,,,-0.83519083,,Left Foot,,,"[111.7, 18.5]",,Ground Pass,21.310326,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,['5ba7811b-8640-4d5f-bb46-ff8c4844ebfc'],21,,,,,,,,,,,,,,,,,Argentina,779,00:33:21.756,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.964261,,,,,,,,,,,,,222e06fd-7133-4bae-9153-f8434754e5b9,3562,,,"[102.1, 36.3]",3869151,78,,,,,-0.94474983,,Left Foot,,,"[111.5, 23.3]",,Ground Pass,16.042444,,Pass Offside,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,"['21a434b6-77fe-47e3-9dfd-75b53d426ae3', 'e8b479df-059b-4a13-b4da-f7403b72b4bf']",30,,,,,,,,,,,,,,,,,Argentina,779,00:33:30.595,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.26372,,,,,,,,,,,,,558b4c15-3e6e-4393-a6f8-e0906bf5d216,3643,,,"[64.4, 37.1]",3869151,81,,,,,-2.3259008,,Left Foot,,,"[56.4, 28.6]",,Ground Pass,11.672618,,Incomplete,,Enzo Fernandez,38718.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,130,Argentina,779,"['02370071-ec6e-42d2-a48f-1e5e342bb128', 'a01fd482-9104-411b-b96a-e9d9b200fe26', 'a03f338c-5ee1-40f6-8cf1-13263bb2cd02']",37,,,,,,,,,,,,,,,,,Argentina,779,00:36:37.386,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.704646,,,,,,,,,,,,,3fb51b42-0d82-4bdb-974b-0b4741e8d1b5,3750,,,"[74.7, 31.3]",3869151,86,,,,,1.3961241,,Left Foot,,,"[77.1, 44.9]",,Ground Pass,13.810142,,,,Lautaro Javier Martínez,11456.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,138,Argentina,779,['f89069c9-faff-44d4-829c-17bedc6a6849'],11,,,,,,,,,,,,,,,,,Argentina,779,00:41:11.334,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.616522,,,,,,,,,,,,,be377b4e-8adb-4d5b-85f6-bdcb724f881a,3784,,,"[87.6, 43.4]",3869151,86,,,,,-1.3034409,,Left Foot,,,"[93.9, 20.4]",,Ground Pass,23.847221,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,138,Argentina,779,"['68861c5c-2b20-4186-93d6-5d3f4b00157a', '6b05d945-b83b-42db-9f4e-75aea6e88cc9']",43,,,,,,,,,,,,,,,,,Argentina,779,00:41:43.965,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.586281,,,,,,,,,,,,,0f336ecc-a823-4490-a1b7-12c346f64ef2,3813,,,"[76.2, 59.2]",3869151,87,,,,,0.36397895,,Left Foot,,,"[80.4, 60.8]",,Low Pass,4.494441,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,138,Argentina,779,['c2186415-d372-427c-9aff-ecad9faf360e'],10,,,,,,,,,,,,,,,,,Argentina,779,00:42:10.581,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.090129,,,,,,,,,,,,,73bf0740-8e3a-495b-b4b9-d5e4f74b755a,3852,,,"[102.1, 44.5]",3869151,88,,,,,-1.1592189,e48ce4af-0f98-4004-b235-e115cefa6bac,Left Foot,,,"[107.6, 31.9]",,Ground Pass,13.748091,,,,Lautaro Javier Martínez,11456.0,True,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,140,Argentina,779,['aa2b2cde-c3fe-4376-ae62-38ea31c41ca9'],10,,,,,,,,,,,,,,,,,Argentina,779,00:43:10.264,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.03724,,,,,,,,,,,,,f8959629-84ac-4161-b6c2-eae7d2737fb5,3933,,,"[91.2, 35.2]",3869151,92,,,,,-0.4294994,8779a120-92be-4bef-b143-a0e91aa68bfb,Left Foot,,,"[104.3, 29.2]",,Ground Pass,14.408678,,,,Lautaro Javier Martínez,11456.0,True,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Argentina,779,['77c4c936-868c-4003-a25e-b15be75a7cef'],8,,,,,,,,,,,,,,,,,Argentina,779,00:47:08.536,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.249374,,,,,,,,,,,,,873f4ada-f6eb-413f-9016-242fd8490686,3994,,,"[104.4, 73.1]",3869151,93,,,,,-2.5256076,,Left Foot,,,"[95.5, 66.8]",,Ground Pass,10.904128,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,152,Argentina,779,['6503539b-7b08-4f21-b491-08fc26bace94'],29,,,,,,,,,,,,,,,,,Argentina,779,00:48:29.253,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.346995,,,,,,,,,,,,,d3f69093-4d24-4c2f-97d6-412522dbb4ed,4003,,,"[100.5, 73.1]",3869151,93,,,,,0.72486615,,Left Foot,,,"[104.0, 76.2]",,Ground Pass,4.675468,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,152,Argentina,779,"['6c716a44-d592-4f5e-8f3b-950a2c2e0826', 'd962bd95-a214-4bec-86ee-8960346deb6f']",35,,,,,,,,,,,,,,,,,Argentina,779,00:48:35.818,Pass,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.869087,,,,,,,,,,,,,6436c3df-cb37-4f06-9c76-3db2c4fbdbff,4032,,,"[99.9, 38.2]",3869151,93,,,,,-0.9484935,6c7be4e1-edc2-4255-951e-1b21ee426a72,Left Foot,,,"[103.2, 33.6]",,Ground Pass,5.661272,,,,Lautaro Javier Martínez,11456.0,True,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,152,Argentina,779,['86bbc839-a144-475b-9b26-250b316e182f'],57,,,,,,,,,,,,,,,,,Argentina,779,00:48:57.515,Pass,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,858b8de5-8183-4d9a-a3ae-de1270433416,28,,,"[27.5, 23.4]",3869151,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Argentina,779,"['3d36902b-b360-4b51-8d45-8349227d10d9', '9f10180c-bcaa-438d-b142-b9e86b8c90a4']",39,,,,,,,,,,,,,,,,,Argentina,779,00:00:39.898,Ball Receipt*,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9fbae93-6f8a-48c1-9807-3a66b486c13b,217,,,"[51.0, 49.7]",3869151,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Argentina,779,['0e6bd8b5-c3f8-495d-89ef-4b55cc603afb'],56,,,,,,,,,,,,,,,,,Argentina,779,00:03:56.604,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,507e8be3-3a4d-497c-bf3d-245c9c42965d,315,,,"[63.7, 25.1]",3869151,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Argentina,779,['df093e49-6931-4908-a900-933c0bbd9306'],16,,,,,,,,,,,,,,,,,Argentina,779,00:06:16.752,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d14a04-57aa-47cd-b4d7-d9f458b0f798,334,,,"[56.6, 26.2]",3869151,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Argentina,779,['35d8acf8-b407-4df4-ae0e-dc449db6dd3a'],27,,,,,,,,,,,,,,,,,Argentina,779,00:06:27.139,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b750f914-a8e7-4d37-bb61-58846ed47f6a,348,,,"[64.1, 32.4]",3869151,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Argentina,779,['3c0e231b-b43e-4ec4-ada5-91d7352bff19'],37,,,,,,,,,,,,,,,,,Argentina,779,00:06:37.021,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31dfb6a4-fc7b-44ba-8c87-d0fc54ba8bd4,444,,,"[89.8, 34.9]",3869151,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Argentina,779,"['450a84f4-3df1-43d2-bcd3-02c436b66d75', '694704c6-61f5-41f5-bdf9-9175cd23c43c']",28,,,,,,,,,,,,,,,,,Argentina,779,00:08:28.128,Ball Receipt*,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14e0e849-9468-4169-93ed-40523eb93cc8,458,,,"[86.1, 10.2]",3869151,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Argentina,779,['8221f452-256f-499f-b39b-15edb87ba288'],38,,,,,,,,,,,,,,,,,Argentina,779,00:08:38.311,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9af36c01-d3ef-496f-a3e0-3d651702d8a0,477,,,"[93.6, 29.7]",3869151,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Argentina,779,['705466b3-550f-495f-b169-8ac55a1d9ff6'],10,,,,,,,,,,,,,,,,,Argentina,779,00:09:10.637,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06413601-5e35-4263-8cb2-a0aa4e580fe7,554,,,"[52.5, 41.8]",3869151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Argentina,779,"['11e9d437-a764-46e8-bea9-98c6c80b2bd1', '90f3bea9-ffd2-4a58-adb6-9bbfbf51800a']",42,,,,,,,,,,,,,,,,,Argentina,779,00:10:42.839,Ball Receipt*,True,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce1de66-ae37-401b-9a98-f63b0b401e0f,709,,,"[64.5, 53.5]",3869151,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Argentina,779,['119d80b3-2d44-4787-91dd-79a18b9d275d'],56,,,,,,,,,,,,,,,,,Argentina,779,00:13:56.108,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e1d2472-b6f8-41ed-a7a7-85b7969d0655,754,,,"[57.4, 33.4]",3869151,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Argentina,779,['e671688e-6c41-408c-be82-d067f5b7e5e7'],6,,,,,,,,,,,,,,,,,Argentina,779,00:15:06.450,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cabc5b9e-4a9f-41f2-9095-fc6b57543143,827,,,"[69.4, 50.5]",3869151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Argentina,779,['c8dcfe32-9b89-4bcc-aa5b-ea35dd326f01'],18,,,,,,,,,,,,,,,,,Argentina,779,00:16:18.870,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04478ea-5573-43a1-96b4-ffe8a85ed2aa,834,,,"[67.9, 43.4]",3869151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Argentina,779,['16b4a632-0d04-4cf8-82c5-4dc779956f34'],22,,,,,,,,,,,,,,,,,Argentina,779,00:16:22.119,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d54b1b84-a611-4104-9e1a-0667b390b787,854,,,"[107.4, 26.4]",3869151,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,27,Argentina,779,['89e3f935-cb7e-4431-9d94-37b232b21d74'],5,,,,,,,,,,,,,,,,,Argentina,779,00:17:05.589,Ball Receipt*,,Australia,2-1,2022-12-03,,,,,,,,,,,,,,,
